SGP_VRaw,SGP_NRaw,SGP_Vin,SGP_Nin,STC_CO2,STC_Temp,ENS_VOC,MiCO,MiNO2,MiNH3,GMVOC,GMODO,GMSMO,GMETH,GMH2S,Label
19919,9732,100,1,-9.31,0,38,4561,20394,204,1297,32767,12856,16383,15179,1
19907,9737,100,1,-9.21,0,36,4525,20391,204,1296,32767,12855,16356,15179,1
19906,9737,100,1,-9.29,0,39,4491,20388,204,1295,32767,12854,16331,15178,1
19905,9731,100,1,-9.01,0,43,4459,20386,203,1293,32767,12857,16312,15177,1
19892,9736,100,1,-9.25,0,40,4429,20381,203,1291,32767,12857,16297,15181,1
19875,9739,100,1,-9.16,0,39,4420,20376,203,1290,32767,12860,16291,15179,1
19869,9741,100,1,-8.97,0,36,4421,20372,203,1289,32767,12858,16302,15184,1
19861,9738,100,1,-9.29,0,45,4423,20369,203,1288,32767,12859,16306,15189,1
19856,9729,100,1,-9.33,0,39,4442,20371,204,1288,32767,12862,16301,15190,1
19857,9738,100,1,-9.29,0,37,4458,20372,204,1289,32767,12864,16310,15192,1
19861,9737,100,1,-9.04,0,34,4468,20373,204,1289,32767,12865,16318,15191,1
19876,9735,100,1,-9.27,0,42,4480,20376,204,1290,32767,12864,16326,15196,1
19866,9740,100,1,-9.07,0,37,4487,20376,204,1290,32767,12868,16336,15196,1
19864,9742,100,1,-9.14,0,36,4499,20374,204,1291,32767,12868,16341,15199,1
19871,9743,100,1,-9.2,0,38,4520,20379,204,1291,32767,12869,16352,15203,1
19870,9744,100,1,-9.4,0,43,4521,20380,204,1292,32767,12869,16352,15203,1
19884,9744,100,1,-9.53,0,30,4525,20383,204,1292,32767,12864,16357,15204,1
19876,9733,100,1,-9.34,0,37,4528,20386,204,1293,32767,12861,16360,15207,1
19891,9734,100,1,-9.16,0,40,4528,20388,204,1293,32767,12867,16369,15204,1
19886,9737,100,1,-9.24,0,39,4530,20391,204,1293,32767,12874,16372,15208,1
19884,9742,100,1,-9.16,0,39,4534,20398,204,1294,32767,12876,16377,15211,1
19887,9739,100,1,-9.12,0,37,4535,20400,204,1294,32767,12876,16382,15212,1
19886,9742,100,1,-9.14,0,33,4547,20404,204,1294,32767,12880,16390,15219,1
19897,9745,100,1,-9.19,0,37,4544,20408,204,1295,32767,12884,16393,15218,1
19891,9740,100,1,-9.5,0,33,4545,20412,204,1295,32767,12883,16394,15218,1
19891,9748,100,1,-9.02,0,35,4541,20417,204,1295,32767,12885,16398,15227,1
19894,9741,100,1,-9.19,0,44,4553,20419,204,1295,32767,12886,16400,15228,1
19892,9743,100,1,-9.25,0,43,4542,20424,204,1296,32767,12888,16409,15232,1
19886,9745,100,1,-9.34,0,30,4544,20428,204,1295,32767,12889,16411,15236,1
19905,9742,100,1,-9.33,0,34,4541,20430,204,1295,32767,12893,16399,15236,1
19893,9744,100,1,-9.12,0,32,4540,20432,204,1295,32767,12892,16380,15233,1
19896,9739,100,1,-9.22,0,36,4520,20431,204,1295,32767,12888,16362,15234,1
19891,9746,100,1,-9.29,0,39,4493,20430,204,1293,32767,12884,16334,15231,1
19884,9742,100,1,-9.16,0,43,4465,20427,203,1292,32767,12887,16318,15233,1
19880,9749,100,1,-9.22,0,42,4441,20421,203,1291,32767,12883,16297,15231,1
19873,9748,100,1,-9.19,0,48,4418,20416,203,1289,32767,12884,16281,15233,1
19868,9745,100,1,-8.98,0,39,4412,20412,203,1288,32767,12882,16269,15231,1
19856,9740,100,1,-9.12,0,44,4405,20408,203,1287,32767,12883,16257,15230,1
19863,9751,100,1,-9.01,0,50,4399,20404,203,1287,32767,12884,16248,15230,1
19850,9743,100,1,-9.09,0,38,4396,20397,203,1286,32767,12883,16241,15229,1
19852,9744,100,1,-8.82,0,41,4396,20393,203,1285,32767,12880,16230,15232,1
19844,9744,100,1,-9.16,0,45,4399,20392,203,1284,32767,12885,16229,15234,1
19843,9754,100,1,-9.18,0,42,4406,20393,203,1284,32767,12883,16236,15235,1
19844,9752,100,1,-9.19,0,43,4408,20391,203,1284,32767,12885,16235,15232,1
19837,9749,100,1,-9.14,0,36,4429,20392,203,1284,32767,12887,16244,15237,1
19844,9753,100,1,-9.19,0,46,4431,20391,203,1285,32767,12887,16237,15239,1
19838,9751,100,1,-9.24,0,41,4441,20392,203,1285,32767,12885,16230,15243,1
19845,9746,100,1,-9.41,0,35,4448,20395,203,1285,32767,12886,16236,15241,1
19845,9754,100,1,-8.97,0,33,4448,20397,203,1286,32767,12887,16239,15245,1
19854,9748,100,1,-9.06,0,46,4453,20399,203,1286,32767,12890,16254,15243,1
19848,9755,100,1,-8.89,0,47,4457,20406,203,1287,32767,12891,16266,15250,1
19857,9753,100,1,-9.01,0,43,4471,20408,203,1287,32767,12893,16284,15253,1
19858,9756,100,1,-9.22,0,39,4488,20412,204,1288,32767,12895,16294,15261,1
19858,9757,100,1,-9.23,0,41,4509,20414,204,1289,32767,12896,16309,15261,1
19861,9762,100,1,-8.99,0,32,4528,20425,204,1290,32767,12898,16323,15265,1
19877,9748,100,1,-9.32,0,41,4535,20430,204,1291,32767,12901,16343,15265,1
19872,9752,100,1,-8.95,0,44,4551,20438,204,1293,32767,12906,16356,15266,1
19877,9752,100,1,-8.82,0,37,4559,20441,204,1293,32767,12905,16374,15270,1
19889,9762,100,1,-9.29,0,31,4567,20446,204,1294,32767,12909,16388,15278,1
19870,9750,100,1,-9.08,0,35,4579,20454,204,1295,32767,12914,16402,15277,1
21755,9128,423,1,-9.19,0,42,4533,20650,162,1479,32767,13490,19191,16258,2
21771,9130,426,1,-8.99,0,38,4568,20672,163,1476,32767,13493,19196,16256,2
21778,9124,428,1,-9.22,0,42,4597,20697,163,1475,32767,13495,19195,16263,2
21786,9125,429,1,-9.16,0,42,4640,20719,163,1473,32767,13497,19200,16265,2
21791,9123,430,1,-9.38,0,39,4668,20743,163,1472,32767,13501,19205,16268,2
21798,9121,430,1,-9.32,0,39,4690,20765,163,1472,32767,13501,19204,16271,2
21802,9123,430,1,-9.12,0,45,4727,20783,164,1471,32767,13504,19206,16273,2
21794,9112,430,1,-9.18,0,38,4754,20808,164,1471,32767,13506,19208,16279,2
21822,9124,428,1,-9.25,0,31,4782,20826,164,1470,32767,13507,19215,16281,2
21820,9120,426,1,-9.42,0,34,4811,20849,164,1471,32767,13512,19218,16284,2
21829,9120,424,1,-9.19,0,35,4834,20869,164,1470,32767,13515,19222,16292,2
21834,9110,421,1,-9.3,0,41,4855,20889,164,1470,32767,13515,19225,16294,2
21843,9110,418,1,-9.01,0,38,4871,20909,165,1470,32767,13517,19229,16295,2
21842,9115,414,1,-9.18,0,36,4884,20928,165,1471,32767,13530,19251,16298,2
21840,9112,409,1,-8.91,0,31,4898,20945,165,1470,32767,13538,19260,16300,2
21854,9105,405,1,-9.2,0,34,4938,20964,165,1470,32767,13534,19266,16308,2
21854,9111,400,1,-9.29,0,33,4931,20987,165,1469,32767,13538,19251,16307,2
21870,9117,394,1,-8.93,0,37,4912,21000,165,1467,32767,13535,19238,16305,2
21867,9108,388,1,-9.31,0,32,4834,21010,165,1465,32767,13533,19227,16306,2
21870,9103,382,1,-9.39,0,34,4771,21015,164,1461,32767,13534,19217,16311,2
21862,9111,376,1,-9.25,0,37,4737,21018,164,1458,32767,13535,19220,16308,2
21865,9097,369,1,-9.19,0,33,4721,21024,164,1455,32767,13536,19213,16312,2
21868,9109,363,1,-9.04,0,49,4750,21027,164,1454,32767,13537,19210,16312,2
21862,9101,357,1,-9.04,0,36,4802,21033,164,1454,32767,13542,19219,16318,2
21860,9101,351,1,-9.02,0,31,4866,21044,165,1455,32767,13543,19220,16319,2
21864,9101,344,1,-9.22,0,41,4925,21057,165,1456,32767,13543,19224,16316,2
21853,9097,338,1,-9.07,0,37,4974,21072,165,1458,32767,13546,19225,16318,2
21848,9101,332,1,-9.08,0,32,5030,21088,166,1460,32767,13553,19239,16324,2
21858,9101,326,1,-9.24,0,29,5063,21104,166,1462,32767,13556,19246,16330,2
21861,9092,319,1,-9.3,0,36,5106,21124,167,1464,32767,13566,19262,16333,2
21862,9091,313,1,-9.41,0,31,5125,21143,167,1466,32767,13566,19271,16331,2
21867,9086,307,1,-9.53,0,35,5160,21161,167,1468,32767,13566,19270,16333,2
21875,9089,300,1,-9.12,0,34,5165,21181,167,1470,32767,13569,19269,16339,2
21891,9094,294,1,-8.99,0,35,5194,21196,168,1471,32767,13571,19274,16341,2
21889,9089,287,1,-9.28,0,36,5207,21216,168,1473,32767,13576,19286,16345,2
21897,9087,281,1,-9.39,0,33,5234,21233,168,1474,32767,13575,19293,16345,2
21896,9093,274,1,-9.44,0,33,5245,21250,168,1475,32767,13578,19294,16345,2
21912,9083,268,1,-9.44,0,31,5266,21264,168,1476,32767,13579,19292,16346,2
21909,9083,262,1,-9.24,0,38,5283,21282,168,1478,32767,13581,19297,16349,2
21926,9085,255,1,-9.06,0,37,5304,21297,168,1479,32767,13582,19302,16348,2
21911,9082,250,1,-9.04,0,40,5319,21313,169,1480,32767,13582,19302,16348,2
21925,9082,244,1,-9.36,0,28,5329,21328,169,1481,32767,13582,19312,16350,2
21932,9085,238,1,-9.19,0,36,5332,21345,169,1483,32767,13584,19312,16353,2
21941,9083,232,1,-9.3,0,34,5347,21361,169,1483,32767,13587,19310,16356,2
21937,9083,227,1,-9.46,0,33,5353,21375,169,1485,32767,13587,19315,16360,2
21940,9085,222,1,-9.09,0,34,5363,21388,169,1485,32767,13589,19314,16358,2
21948,9075,216,1,-8.93,0,27,5366,21403,170,1486,32767,13591,19318,16359,2
21954,9077,211,1,-9.21,0,33,5378,21418,170,1487,32767,13592,19321,16363,2
21965,9077,206,1,-9.3,0,34,5373,21429,170,1488,32767,13591,19317,16364,2
21963,9075,201,1,-9.09,0,31,5396,21437,170,1489,32767,13590,19318,16365,2
21961,9072,197,1,-9.36,0,37,5393,21450,170,1489,32767,13593,19318,16363,2
21958,9074,193,1,-9.31,0,34,5411,21464,170,1490,32767,13595,19319,16364,2
21961,9075,188,1,-9.27,0,42,5423,21476,170,1491,32767,13597,19327,16366,2
21974,9067,184,1,-9.12,0,30,5450,21485,170,1492,32767,13597,19325,16366,2
21972,9073,180,1,-9.25,0,27,5461,21498,171,1493,32767,13598,19320,16364,2
21969,9068,177,1,-9.35,0,29,5460,21509,171,1494,32767,13599,19331,16370,2
21962,9065,173,1,-9.37,0,36,5442,21519,171,1495,32767,13599,19330,16374,2
21977,9074,170,1,-9.42,0,32,5462,21529,171,1495,32767,13601,19327,16371,2
21989,9071,166,1,-9.28,0,39,5467,21537,171,1496,32767,13602,19326,16376,2
21966,9068,163,1,-9.13,0,33,5493,21548,171,1497,32767,13604,19338,16378,2
21980,9070,160,1,-9.27,0,31,5506,21556,171,1498,32767,13604,19339,16376,2
21986,9068,157,1,-9.24,0,27,5527,21567,171,1500,32767,13605,19342,16370,2
21979,9062,154,1,-9.26,0,28,5540,21583,172,1501,32767,13608,19341,16381,2
21990,9062,152,1,-9.32,0,27,5553,21593,172,1503,32767,13609,19348,16379,2
21992,9063,149,1,-9.32,0,31,5557,21606,172,1504,32767,13610,19347,16377,2
21998,9065,147,1,-9.03,0,36,5564,21618,172,1505,32767,13609,19353,16382,2
21999,9065,145,1,-9.21,0,37,5579,21629,172,1506,32767,13609,19353,16385,2
22004,9058,144,1,-9.21,0,32,5597,21639,172,1506,32767,13612,19357,16384,2
22002,9061,143,1,-9.18,0,29,5595,21647,172,1507,32767,13610,19351,16387,2
22011,9066,142,1,-9.07,0,37,5615,21659,172,1508,32767,13606,19345,16384,2
22003,9062,141,1,-9.34,0,37,5629,21666,173,1509,32767,13608,19350,16391,2
22005,9057,140,1,-9.19,0,29,5641,21671,173,1511,32767,13618,19364,16393,2
22008,9058,140,1,-9.18,0,30,5636,21681,173,1512,32767,13623,19381,16396,2
22020,9060,140,1,-8.95,0,37,5649,21690,173,1513,32767,13621,19367,16391,2
22011,9056,140,1,-9.13,0,36,5656,21700,173,1514,32767,13624,19369,16398,2
22025,9058,139,1,-9.5,0,35,5659,21710,173,1515,32767,13628,19375,16396,2
22016,9058,139,1,-9.09,0,31,5687,21721,173,1517,32767,13629,19385,16398,2
22026,9055,139,1,-9.19,0,37,5682,21734,174,1519,32767,13631,19386,16404,2
22025,9047,139,1,-9.21,0,39,5681,21749,174,1520,32767,13620,19367,16404,2
22025,9063,139,1,-9.47,0,34,5679,21763,174,1520,32767,13623,19367,16411,2
22036,9051,139,1,-9.65,0,30,5693,21771,174,1521,32767,13636,19381,16410,2
22030,9053,138,1,-9.09,0,38,5685,21784,174,1522,32767,13628,19372,16413,2
22038,9046,138,1,-8.97,0,34,5694,21797,174,1522,32767,13632,19367,16412,2
22037,9050,137,1,-9.34,0,36,5703,21800,174,1522,32767,13633,19382,16417,2
22033,9044,137,1,-9.33,0,40,5717,21810,174,1523,32767,13633,19378,16418,2
22034,9048,136,1,-9.48,0,35,5708,21823,174,1524,32767,13644,19391,16425,2
22037,9043,136,1,-9.14,0,32,5718,21832,175,1525,32767,13641,19398,16434,2
22054,9048,135,1,-9.3,0,32,5724,21844,175,1527,32767,13636,19395,16436,2
22046,9047,134,1,-9.04,0,31,5754,21859,175,1528,32767,13645,19401,16439,2
22050,9041,133,1,-9.5,0,27,5761,21872,175,1529,32767,13645,19400,16437,2
22053,9046,132,1,-9.35,0,32,5766,21879,175,1530,32767,13651,19402,16440,2
22045,9039,131,1,-9.41,0,33,5765,21891,175,1531,32767,13653,19402,16443,2
22057,9045,129,1,-9.21,0,38,5773,21903,175,1532,32767,13658,19405,16444,2
22044,9039,128,1,-9.39,0,33,5787,21913,175,1533,32767,13661,19415,16441,2
22057,9042,127,1,-9.42,0,30,5811,21923,176,1535,32767,13661,19418,16446,2
22060,9037,126,1,-9.32,0,34,5817,21930,176,1536,32767,13666,19421,16447,2
22062,9036,125,1,-9.84,0,33,5836,21937,176,1537,32767,13663,19416,16451,2
22052,9037,123,1,-9.34,0,38,5832,21948,176,1537,32767,13664,19411,16452,2
22068,9040,122,1,-9.27,0,28,5818,21957,176,1538,32767,13673,19432,16451,2
22073,9040,121,1,-9.41,0,38,5801,21967,176,1539,32767,13682,19441,16456,2
22082,9038,119,1,-9.52,0,28,5747,21978,176,1538,32767,13669,19427,16459,2
22073,9035,118,1,-9.25,0,34,5719,21985,176,1537,32767,13680,19440,16467,2
22083,9037,117,1,-9.51,0,30,5693,21987,175,1536,32767,13681,19432,16469,2
22078,9031,116,1,-9.56,0,35,5699,21994,175,1535,32767,13682,19418,16469,2
22079,9031,115,1,-9.39,0,29,5705,21995,175,1534,32767,13685,19431,16477,2
22075,9036,114,1,-9.22,0,35,5724,21997,176,1534,32767,13690,19432,16476,2
22072,9038,113,1,-9.19,0,30,5753,22001,176,1535,32767,13696,19445,16480,2
22080,9036,112,1,-9.56,0,36,5775,22010,176,1536,32767,13701,19450,16485,2
22071,9033,111,1,-9.45,0,31,5810,22019,176,1538,32767,13705,19464,16488,2
22072,9027,110,1,-9.18,0,28,5827,22027,177,1539,32767,13705,19462,16489,2
22062,9039,109,1,-9.18,0,26,5879,22034,177,1541,32767,13704,19460,16494,2
22082,9029,109,1,-9.54,0,34,5891,22045,177,1543,32767,13706,19462,16497,2
22068,9028,108,1,-9.43,0,28,5903,22050,177,1545,32767,13705,19462,16494,2
22068,9027,107,1,-9.52,0,32,5928,22059,178,1547,32767,13708,19466,16491,2
22082,9027,107,1,-9.13,0,24,5944,22065,178,1549,32767,13706,19472,16492,2
22087,9028,106,1,-9.07,0,31,5981,22073,178,1551,32767,13710,19480,16493,2
22086,9024,105,1,-9.14,0,29,6004,22081,178,1554,32767,13709,19483,16492,2
22092,9026,105,1,-9.54,0,35,6052,22091,179,1556,32767,13713,19494,16494,2
22099,9023,104,1,-9.27,0,26,6055,22101,179,1559,32767,13716,19500,16497,2
22094,9026,103,1,-9.69,0,33,6086,22113,180,1562,32767,13715,19501,16495,2
22120,9020,102,1,-9.3,0,37,6115,22129,180,1565,32767,13719,19508,16499,2
22109,9024,101,1,-9.36,0,28,6134,22146,180,1567,32767,13719,19512,16499,2
22129,9020,101,1,-9.05,0,30,6147,22160,180,1570,32767,13719,19511,16504,2
22125,9021,100,1,-9.44,0,37,6157,22172,180,1572,32767,13719,19518,16504,2
22132,9024,99,1,-9.12,0,27,6166,22181,181,1574,32767,13721,19521,16503,2
22131,9025,98,1,-9.12,0,31,6171,22195,181,1576,32767,13720,19524,16504,2
22143,9012,97,1,-9.21,0,33,6174,22202,181,1578,32767,13722,19531,16503,2
22146,9013,97,1,-9.33,0,36,6187,22218,181,1579,32767,13724,19535,16506,2
22138,9011,96,1,-9.0,0,23,6200,22231,181,1581,32767,13721,19539,16507,2
22159,9018,95,1,-9.18,0,36,6203,22244,181,1583,32767,13725,19545,16511,2
22155,9016,94,1,-9.28,0,32,6188,22252,181,1584,32767,13724,19541,16511,2
22155,9018,94,1,-9.19,0,34,6199,22265,182,1585,32767,13731,19546,16517,2
22159,9019,93,1,-9.27,0,28,6183,22276,182,1586,32767,13726,19545,16517,2
22159,9013,93,1,-9.07,0,28,6183,22288,182,1586,32767,13729,19543,16518,2
22172,9011,92,1,-9.57,0,25,6138,22294,181,1586,32767,13729,19543,16522,2
22173,9014,91,1,-9.27,0,33,6087,22299,181,1585,32767,13729,19541,16517,2
22180,9016,91,1,-9.32,0,29,6058,22304,181,1584,32767,13730,19540,16520,2
22169,9011,90,1,-9.23,0,37,6036,22307,181,1583,32767,13732,19539,16521,2
22174,9019,90,1,-9.32,0,30,6044,22308,181,1582,32767,13733,19542,16527,2
22170,9018,90,1,-9.28,0,33,6054,22314,181,1581,32767,13725,19519,16525,2
22164,9016,89,1,-9.18,0,35,6090,22312,181,1581,32767,13715,19499,16513,2
22163,9014,89,1,-9.07,0,36,6116,22311,181,1581,32767,13719,19512,16520,2
22166,9009,89,1,-9.31,0,29,6143,22309,181,1583,32767,13719,19524,16517,2
22157,9017,89,1,-9.16,0,37,6180,22316,182,1585,32767,13728,19535,16521,2
22160,9009,89,1,-9.31,0,29,6209,22322,182,1587,32767,13727,19541,16525,2
22165,9010,89,1,-9.42,0,39,6211,22330,182,1589,32767,13726,19540,16522,2
22166,9008,89,1,-9.33,0,34,6194,22340,182,1591,32767,13731,19549,16527,2
22171,9011,89,1,-9.41,0,31,6148,22349,182,1591,32767,13737,19546,16537,2
22181,9005,89,1,-9.24,0,38,6115,22356,182,1591,32767,13721,19502,16530,2
22177,9012,89,1,-9.31,0,44,6116,22358,182,1590,32767,13725,19521,16531,2
22177,9005,89,1,-9.31,0,41,6112,22361,182,1590,32767,13732,19529,16534,2
22178,9009,89,1,-9.28,0,45,6136,22363,182,1587,32767,13696,19437,16517,2
22167,9007,89,1,-8.97,0,54,6138,22341,182,1586,32767,13692,19437,16513,2
22174,9003,89,1,-9.22,0,57,6143,22328,182,1586,32767,13711,19483,16517,2
22174,9001,89,1,-9.35,0,42,6152,22320,182,1588,32767,13729,19523,16525,2
22186,9006,89,1,-9.39,0,41,6167,22333,183,1590,32767,13734,19532,16533,2
22181,8999,89,1,-9.05,0,37,6173,22338,183,1591,32767,13735,19523,16539,2
22186,9003,89,1,-9.17,0,44,6197,22340,183,1592,32767,13734,19535,16539,2
22179,8993,89,1,-9.24,0,33,6205,22348,183,1595,32767,13748,19570,16551,2
22192,9002,89,1,-9.24,0,39,6246,22371,184,1599,32767,13757,19584,16559,2
22186,9001,89,1,-9.27,0,35,6281,22393,184,1601,32767,13764,19593,16566,2
22195,9005,89,1,-9.18,0,30,6319,22418,184,1605,32767,13760,19595,16573,2
22192,9006,89,1,-9.46,0,38,6336,22439,185,1608,32767,13764,19599,16570,2
22194,9004,89,1,-9.26,0,33,6358,22459,185,1611,32767,13769,19605,16574,2
22193,9001,89,1,-9.37,0,40,6385,22476,185,1613,32767,13773,19611,16583,2
22209,8999,89,1,-9.28,0,30,6379,22493,185,1615,32767,13780,19627,16589,2
22208,9001,89,1,-9.4,0,38,6405,22512,186,1618,32767,13781,19618,16593,2
22216,8994,88,1,-9.51,0,32,6402,22523,186,1620,32767,13777,19617,16595,2
22225,8995,88,1,-9.04,0,30,6406,22533,186,1621,32767,13779,19618,16595,2
22226,8993,88,1,-9.31,0,30,6447,22546,186,1624,32767,13780,19622,16597,2
22232,8993,88,1,-9.77,0,30,6456,22557,186,1626,32767,13780,19624,16597,2
22225,8994,87,1,-9.27,0,39,6490,22569,187,1628,32767,13785,19633,16603,2
22234,9001,87,1,-9.55,0,33,6532,22585,187,1631,32767,13783,19637,16603,2
22244,8994,87,1,-9.33,0,28,6526,22597,187,1633,32767,13783,19635,16604,2
22246,8992,87,1,-9.44,0,35,6513,22612,187,1634,32767,13784,19638,16601,2
22260,8996,86,1,-9.09,0,35,6464,22619,187,1634,32767,13783,19637,16603,2
22255,8990,86,1,-9.38,0,36,6407,22623,187,1633,32767,13781,19632,16597,2
22258,8990,86,1,-9.34,0,36,6371,22622,186,1632,32767,13783,19632,16595,2
22257,8996,85,1,-9.4,0,37,6337,22623,186,1630,32767,13782,19630,16597,2
22264,8998,85,1,-9.46,0,34,6318,22621,186,1629,32767,13784,19631,16600,2
22262,8994,85,1,-9.32,0,29,6308,22621,186,1628,32767,13784,19633,16601,2
22246,8988,85,1,-9.23,0,35,6339,22621,186,1629,32767,13783,19637,16601,2
22254,8986,85,1,-9.28,0,36,6375,22620,186,1629,32767,13782,19638,16599,2
22246,8986,85,1,-9.28,0,30,6399,22630,186,1630,32767,13771,19624,16602,2
22257,8992,85,1,-9.51,0,36,6431,22633,187,1631,32767,13765,19604,16595,2
22253,8985,85,1,-9.13,0,36,6412,22634,187,1632,32767,13771,19615,16594,2
22244,8988,86,1,-9.19,0,37,6382,22632,187,1633,32767,13774,19621,16596,2
22255,8987,86,1,-9.33,0,35,6393,22638,187,1633,32767,13775,19622,16598,2
22250,8995,86,1,-9.46,0,37,6425,22642,187,1635,32767,13779,19634,16596,2
22247,8994,86,1,-9.07,0,23,6474,22651,187,1637,32767,13779,19639,16602,2
22255,8992,86,1,-9.3,0,37,6512,22662,188,1640,32767,13779,19653,16598,2
22248,8983,87,1,-9.42,0,33,6566,22676,188,1644,32767,13783,19660,16599,2
22254,8987,87,1,-9.35,0,39,6581,22686,189,1646,32767,13783,19665,16605,2
22263,8984,87,1,-9.09,0,32,6609,22699,189,1649,32767,13784,19666,16605,2
22275,8985,87,1,-9.21,0,25,6644,22718,189,1652,32767,13784,19671,16605,2
22271,8984,87,1,-9.69,0,27,6608,22728,189,1654,32767,13781,19670,16606,2
22282,8984,87,1,-9.3,0,37,6593,22737,189,1656,32767,13779,19669,16608,2
22279,8985,86,1,-9.41,0,28,6570,22745,189,1656,32767,13784,19675,16605,2
22283,8984,86,1,-9.43,0,36,6544,22752,189,1656,32767,13785,19684,16611,2
22282,8988,86,1,-9.37,0,32,6568,22756,189,1657,32767,13787,19687,16611,2
22276,8989,86,1,-9.32,0,29,6589,22765,189,1659,32767,13787,19689,16613,2
22293,8988,86,1,-9.32,0,30,6613,22774,190,1660,32767,13790,19689,16612,2
22293,8975,86,1,-9.41,0,34,6624,22783,190,1662,32767,13790,19689,16611,2
22289,8983,86,1,-9.42,0,32,6637,22790,190,1664,32767,13789,19686,16616,2
22300,8980,86,1,-9.44,0,37,6628,22802,190,1665,32767,13786,19691,16619,2
22295,8974,86,1,-9.54,0,43,6627,22813,190,1666,32767,13790,19694,16624,2
22313,8982,86,1,-9.13,0,37,6632,22819,190,1667,32767,13794,19699,16627,2
22309,8986,86,1,-9.33,0,26,6647,22830,191,1668,32767,13791,19697,16627,2
22312,8980,86,1,-9.03,0,35,6636,22840,191,1669,32767,13794,19697,16631,2
22316,8985,86,1,-9.42,0,35,6608,22845,191,1669,32767,13794,19693,16629,2
22325,8978,85,1,-9.33,0,24,6540,22848,190,1668,32767,13792,19687,16629,2
22325,8976,85,1,-9.09,0,31,6490,22845,190,1666,32767,13794,19685,16629,2
22319,8984,85,1,-9.47,0,37,6477,22846,189,1665,32767,13793,19680,16634,2
22320,8984,85,1,-9.62,0,32,6484,22845,189,1663,32767,13795,19683,16633,2
22313,8983,85,1,-9.39,0,35,6503,22849,189,1663,32767,13795,19683,16633,2
22312,8978,85,1,-9.5,0,29,6421,22847,189,1662,32767,13792,19673,16638,2
22306,8976,86,1,-9.38,0,33,6146,22844,189,1660,32767,13797,19667,16640,2
22307,8984,86,1,-9.28,0,32,6560,22842,189,1657,32767,13795,19662,16644,2
22305,8982,86,1,-9.42,0,36,6704,22861,191,1664,32767,13785,19651,16645,2
22300,8976,86,1,-9.16,0,35,6212,22848,189,1658,32767,13778,19615,16645,2
22304,8980,87,1,-9.48,0,34,6186,22825,188,1652,32767,13781,19622,16643,2
22302,8984,87,1,-9.45,0,33,6124,22804,186,1646,32767,13787,19625,16639,2
22291,8980,87,1,-9.19,0,33,6009,22784,186,1641,32767,13783,19629,16639,2
22281,8979,88,1,-9.33,0,32,5959,22763,185,1635,32767,13785,19624,16640,2
22275,8975,89,1,-9.28,0,41,5886,22737,184,1628,32767,13786,19624,16643,2
22260,8977,89,1,-9.46,0,35,5785,22711,183,1621,32767,13787,19619,16644,2
22234,8977,91,1,-9.22,0,33,5665,22684,182,1613,32767,13787,19615,16644,2
22216,8976,92,1,-9.68,0,35,5531,22650,181,1604,32767,13792,19611,16643,2
22200,8975,93,1,-9.32,0,35,5383,22612,180,1594,32767,13795,19602,16644,2
22184,8971,94,1,-9.39,0,31,5292,22572,179,1584,32767,13790,19600,16650,2
22158,8974,95,1,-9.24,0,41,5203,22533,178,1574,32767,13794,19591,16648,2
22136,8977,96,1,-9.06,0,36,5155,22495,177,1565,32767,13793,19581,16648,2
22109,8975,97,1,-9.36,0,37,5063,22458,176,1556,32767,13792,19569,16649,2
22088,8976,97,1,-9.3,0,34,4999,22422,176,1548,32767,13794,19561,16650,2
22069,8975,98,1,-8.92,0,31,4876,22380,175,1539,32767,13794,19543,16653,2
22040,8976,98,1,-9.14,0,36,4807,22338,174,1530,32767,13792,19535,16656,2
22012,8977,98,1,-9.18,0,34,4738,22298,173,1522,32767,13794,19524,16656,2
21998,8969,99,1,-9.28,0,41,4722,22263,173,1515,32767,13791,19514,16659,2
21986,8975,100,1,-9.45,0,45,4723,22231,173,1510,32767,13791,19508,16656,2
21955,8968,102,1,-9.15,0,37,4729,22204,173,1506,32767,13791,19503,16662,2
21937,8975,105,1,-9.2,0,41,4707,22179,173,1503,32767,13793,19489,16659,2
21921,8971,109,1,-9.27,0,36,4709,22157,173,1499,32767,13791,19493,16664,2
21904,8967,113,1,-9.3,0,43,4678,22135,172,1496,32767,13793,19480,16661,2
21900,8966,118,1,-9.13,0,37,4679,22116,172,1493,32767,13794,19474,16662,2
21884,8970,122,1,-9.19,0,36,4690,22099,172,1491,32767,13794,19468,16665,2
21870,8976,126,1,-9.27,0,33,4685,22084,172,1489,32767,13791,19464,16661,2
21860,8968,130,1,-9.45,0,40,4689,22068,173,1487,32767,13792,19458,16666,2
21861,8975,134,1,-9.28,0,44,4691,22054,173,1486,32767,13794,19455,16664,2
21848,8972,137,1,-9.16,0,38,4698,22043,173,1484,32767,13794,19442,16667,2
21851,8968,140,1,-9.31,0,44,4693,22034,173,1483,32767,13793,19431,16664,2
21846,8973,143,1,-9.19,0,45,4666,22018,172,1481,32767,13792,19422,16661,2
21851,8965,145,1,-9.14,0,40,4611,22007,172,1479,32767,13791,19409,16661,2
21837,8974,147,1,-9.38,0,37,4586,21992,172,1476,32767,13792,19402,16660,2
21846,8975,149,1,-9.35,0,34,4576,21983,172,1474,32767,13787,19394,16667,2
21833,8965,151,1,-8.99,0,47,4592,21970,172,1473,32767,13787,19392,16665,2
